"Produkt_Code","SDO_ID","Timestamp","Value","Qualitaet_Niveau","Qualitaet_Byte"
"DD_MN008","1975","201902141500","250","0","3"
"DD_MN008","1975","201902141600","270","0","3"
"DD_MN008","1975","201902141700","240","0","3"
"DD_MN008","1975","201902141800","240","0","3"
"DD_MN008","1975","201902141900","240","0","3"
"DD_MN008","1975","201902142000","220","0","3"
"DD_MN008","1975","201902142100","210","0","3"
"DD_MN008","1975","201902142200","240","0","3"
"DD_MN008","1975","201902142300","180","0","3"
"DD_MN008","1975","201902150000","200","0","3"
"DD_MN008","1975","201902150100","40","0","3"
"DD_MN008","1975","201902150200","120","0","3"
"DD_MN008","1975","201902150300","60","0","3"
"DD_MN008","1975","201902150400","60","0","3"
"DD_MN008","1975","201902150500","100","0","3"
"DD_MN008","1975","201902150600","100","0","3"
"DD_MN008","1975","201902150700","90","0","3"
"DD_MN008","1975","201902150800","150","0","3"
"DD_MN008","1975","201902150900","160","0","3"
"DD_MN008","1975","201902151000","150","0","3"
"DD_MN008","1975","201902151100","180","0","3"
"DD_MN008","1975","201902151200","180","0","3"
"DD_MN008","1975","201902151300","170","0","3"
"DD_MN008","1975","201902151400","170","0","3"
"DD_MN008","1975","201902151500","170","0","3"
"DD_MN008","1975","201902151600","150","0","3"
"DD_MN008","1975","201902151700","160","0","3"
"DD_MN008","1975","201902151800","160","0","3"
"DD_MN008","1975","201902151900","160","0","3"
"DD_MN008","1975","201902152000","150","0","3"
"DD_MN008","1975","201902152100","160","0","3"
"DD_MN008","1975","201902152200","150","0","3"
"DD_MN008","1975","201902152300","150","0","3"
"DD_MN008","1975","201902160000","140","0","3"
"DD_MN008","1975","201902160100","140","0","3"
"DD_MN008","1975","201902160200","150","0","3"
"DD_MN008","1975","201902160300","140","0","3"
"DD_MN008","1975","201902160400","150","0","3"
"DD_MN008","1975","201902160500","150","0","3"
"DD_MN008","1975","201902160600","170","0","3"
"DD_MN008","1975","201902160700","230","0","3"
"DD_MN008","1975","201902160800","220","0","3"
"DD_MN008","1975","201902160900","220","0","3"
"DD_MN008","1975","201902161000","230","0","3"
"DD_MN008","1975","201902161100","220","0","3"
"DD_MN008","1975","201902161200","250","0","3"
"DD_MN008","1975","201902161300","230","0","3"
"DD_MN008","1975","201902161400","220","0","3"
"DD_MN008","1975","201902161500","220","0","3"
"DD_MN008","1975","201902161600","230","0","3"
"DD_MN008","1975","201902161700","230","0","3"
"DD_MN008","1975","201902161800","230","0","3"
"DD_MN008","1975","201902161900","240","0","3"
"DD_MN008","1975","201902162000","190","0","3"
"DD_MN008","1975","201902162100","220","0","3"
"DD_MN008","1975","201902162200","220","0","3"
"DD_MN008","1975","201902162300","220","0","3"
"DD_MN008","1975","201902170000","240","0","3"
"DD_MN008","1975","201902170100","260","0","3"
"DD_MN008","1975","201902170200","240","0","3"
"DD_MN008","1975","201902170300","230","0","3"
"DD_MN008","1975","201902170400","220","0","3"
"DD_MN008","1975","201902170500","220","0","3"
"DD_MN008","1975","201902170600","190","0","3"
"DD_MN008","1975","201902170700","140","0","3"
"DD_MN008","1975","201902170800","160","0","3"
"DD_MN008","1975","201902170900","160","0","3"
"DD_MN008","1975","201902171000","150","0","3"
"DD_MN008","1975","201902171100","150","0","3"
"DD_MN008","1975","201902171200","170","0","3"
"DD_MN008","1975","201902171300","160","0","3"
"DD_MN008","1975","201902171400","150","0","3"
"DD_MN008","1975","201902171500","140","0","3"
"DD_MN008","1975","201902171600","120","0","3"
"DD_MN008","1975","201902171700","110","0","3"
"DD_MN008","1975","201902171800","150","0","3"
"DD_MN008","1975","201902171900","120","0","3"
"DD_MN008","1975","201902172000","100","0","3"
"DD_MN008","1975","201902172100","140","0","3"
"DD_MN008","1975","201902172200","140","0","3"
"DD_MN008","1975","201902172300","140","0","3"
"DD_MN008","1975","201902180000","150","0","3"
"DD_MN008","1975","201902180100","150","0","3"
"DD_MN008","1975","201902180200","160","0","3"
"DD_MN008","1975","201902180300","150","0","3"
"DD_MN008","1975","201902180400","160","0","3"
"DD_MN008","1975","201902180500","150","0","3"
"DD_MN008","1975","201902180600","160","0","3"
"DD_MN008","1975","201902180700","140","0","3"
"DD_MN008","1975","201902180800","160","0","3"
"DD_MN008","1975","201902180900","170","0","3"
"DD_MN008","1975","201902181000","210","0","3"
"DD_MN008","1975","201902181100","180","0","3"
"DD_MN008","1975","201902181200","170","0","3"
"DD_MN008","1975","201902181300","170","0","3"
"DD_MN008","1975","201902181400","220","0","3"
"DD_MN008","1975","201902181500","230","0","3"
"DD_MN008","1975","201902181600","220","0","3"
"DD_MN008","1975","201902181700","220","0","3"
"DD_MN008","1975","201902181800","170","0","3"
"DD_MN008","1975","201902181900","180","0","3"
"DD_MN008","1975","201902182000","180","0","3"
"DD_MN008","1975","201902182100","230","0","3"
"DD_MN008","1975","201902182200","200","0","3"
"DD_MN008","1975","201902182300","170","0","3"
"DD_MN008","1975","201902190000","190","0","3"
"DD_MN008","1975","201902190100","220","0","3"
"DD_MN008","1975","201902190200","230","0","3"
"DD_MN008","1975","201902190300","230","0","3"
"DD_MN008","1975","201902190400","250","0","3"
"DD_MN008","1975","201902190500","260","0","3"
"DD_MN008","1975","201902190600","240","0","3"
"DD_MN008","1975","201902190700","240","0","3"
"DD_MN008","1975","201902190800","240","0","3"
"DD_MN008","1975","201902190900","240","0","3"
"DD_MN008","1975","201902191000","240","0","3"
"DD_MN008","1975","201902191100","230","0","3"
"DD_MN008","1975","201902191200","250","0","3"
"DD_MN008","1975","201902191300","250","0","3"
"DD_MN008","1975","201902191400","250","0","3"
"DD_MN008","1975","201902191500","260","0","3"
"DD_MN008","1975","201902191600","270","0","3"
"DD_MN008","1975","201902191700","270","0","3"
"DD_MN008","1975","201902191800","260","0","3"
"DD_MN008","1975","201902191900","280","0","3"
"DD_MN008","1975","201902192000","270","0","3"
"DD_MN008","1975","201902192100","260","0","3"
"DD_MN008","1975","201902192200","260","0","3"
"DD_MN008","1975","201902192300","270","0","3"
"DD_MN008","1975","201902200000","260","0","3"
"DD_MN008","1975","201902200100","260","0","3"
"DD_MN008","1975","201902200200","250","0","3"
"DD_MN008","1975","201902200300","250","0","3"
"DD_MN008","1975","201902200400","250","0","3"
"DD_MN008","1975","201902200500","240","0","3"
"DD_MN008","1975","201902200600","240","0","3"
"DD_MN008","1975","201902200700","230","0","3"
"DD_MN008","1975","201902200800","240","0","3"
"DD_MN008","1975","201902200900","240","0","3"
"DD_MN008","1975","201902201000","240","0","3"
"DD_MN008","1975","201902201100","240","0","3"
"DD_MN008","1975","201902201200","240","0","3"
"DD_MN008","1975","201902201300","250","0","3"
"DD_MN008","1975","201902201400","240","0","3"
"DD_MN008","1975","201902201500","240","0","3"
"DD_MN008","1975","201902201600","240","0","3"
"DD_MN008","1975","201902201700","260","0","3"
"DD_MN008","1975","201902201800","250","0","3"
"DD_MN008","1975","201902201900","230","0","3"
"DD_MN008","1975","201902202000","220","0","3"
"DD_MN008","1975","201902202100","230","0","3"
"DD_MN008","1975","201902202200","230","0","3"
"DD_MN008","1975","201902202300","230","0","3"
"DD_MN008","1975","201902210000","230","0","3"
"DD_MN008","1975","201902210100","230","0","3"
"DD_MN008","1975","201902210200","230","0","3"
"DD_MN008","1975","201902210300","240","0","3"
"DD_MN008","1975","201902210400","250","0","3"
"DD_MN008","1975","201902210500","240","0","3"
"DD_MN008","1975","201902210600","240","0","3"
"DD_MN008","1975","201902210700","230","0","3"
"DD_MN008","1975","201902210800","240","0","3"
"DD_MN008","1975","201902210900","250","0","3"
"DD_MN008","1975","201902211000","240","0","3"
"DD_MN008","1975","201902211100","250","0","3"
"DD_MN008","1975","201902211200","260","0","3"
"DD_MN008","1975","201902211300","260","0","3"
"DD_MN008","1975","201902211400","260","0","3"
"DD_MN008","1975","201902211500","270","0","3"
"DD_MN008","1975","201902211600","280","0","3"
"DD_MN008","1975","201902211700","290","0","3"
"DD_MN008","1975","201902211800","280","0","3"
"DD_MN008","1975","201902211900","280","0","3"
"DD_MN008","1975","201902212000","290","0","3"
"DD_MN008","1975","201902212100","280","0","3"
"DD_MN008","1975","201902212200","300","0","3"
"DD_MN008","1975","201902212300","300","0","3"
"DD_MN008","1975","201902220000","310","0","3"
"DD_MN008","1975","201902220100","320","0","3"
"DD_MN008","1975","201902220200","340","0","3"
"DD_MN008","1975","201902220300","340","0","3"
"DD_MN008","1975","201902220400","20","0","3"
"DD_MN008","1975","201902220500","60","0","3"
"DD_MN008","1975","201902220600","50","0","3"
"DD_MN008","1975","201902220700","50","0","3"
"DD_MN008","1975","201902220800","60","0","3"
"DD_MN008","1975","201902220900","70","0","3"
"DD_MN008","1975","201902221000","90","0","3"
"DD_MN008","1975","201902221100","120","0","3"
"DD_MN008","1975","201902221200","120","0","3"
"DD_MN008","1975","201902221300","90","0","3"
"DD_MN008","1975","201902221400","100","0","3"
"DD_MN008","1975","201902221500","110","0","3"
"DD_MN008","1975","201902221600","100","0","3"
"DD_MN008","1975","201902221700","90","0","3"
"DD_MN008","1975","201902221800","90","0","3"
"DD_MN008","1975","201902221900","100","0","3"
"DD_MN008","1975","201902222000","110","0","3"
"DD_MN008","1975","201902222100","120","0","3"
"DD_MN008","1975","201902222200","110","0","3"
"DD_MN008","1975","201902222300","120","0","3"
"DD_MN008","1975","201902230000","120","0","3"
"DD_MN008","1975","201902230100","140","0","3"
"DD_MN008","1975","201902230200","160","0","3"
"DD_MN008","1975","201902230300","140","0","3"
"DD_MN008","1975","201902230400","130","0","3"
"DD_MN008","1975","201902230500","110","0","3"
"DD_MN008","1975","201902230600","130","0","3"
"DD_MN008","1975","201902230700","130","0","3"
"DD_MN008","1975","201902230800","140","0","3"
"DD_MN008","1975","201902230900","160","0","3"
"DD_MN008","1975","201902231000","160","0","3"
"DD_MN008","1975","201902231100","160","0","3"
"DD_MN008","1975","201902231200","150","0","3"
"DD_MN008","1975","201902231300","160","0","3"
"DD_MN008","1975","201902231400","140","0","3"
"DD_MN008","1975","201902231500","150","0","3"
"DD_MN008","1975","201902231600","130","0","3"
"DD_MN008","1975","201902231700","130","0","3"
"DD_MN008","1975","201902231800","130","0","3"
"DD_MN008","1975","201902231900","150","0","3"
"DD_MN008","1975","201902232000","160","0","3"
"DD_MN008","1975","201902232100","160","0","3"
"DD_MN008","1975","201902232200","160","0","3"
"DD_MN008","1975","201902232300","140","0","3"
"DD_MN008","1975","201902240000","160","0","3"
"DD_MN008","1975","201902240100","130","0","3"
"DD_MN008","1975","201902240200","140","0","3"
"DD_MN008","1975","201902240300","340","0","3"
"DD_MN008","1975","201902240400","150","0","3"
"DD_MN008","1975","201902240500","150","0","3"
"DD_MN008","1975","201902240600","160","0","3"
"DD_MN008","1975","201902240700","170","0","3"
"DD_MN008","1975","201902240800","230","0","3"
"DD_MN008","1975","201902240900","210","0","3"
"DD_MN008","1975","201902241000","280","0","3"
"DD_MN008","1975","201902241100","300","0","3"
"DD_MN008","1975","201902241200","280","0","3"
"DD_MN008","1975","201902241300","290","0","3"
"DD_MN008","1975","201902241400","290","0","3"
"DD_MN008","1975","201902241500","240","0","3"
"DD_MN008","1975","201902241600","310","0","3"
"DD_MN008","1975","201902241700","310","0","3"
"DD_MN008","1975","201902241800","330","0","3"
"DD_MN008","1975","201902241900","340","0","3"
"DD_MN008","1975","201902242000","240","0","3"
"DD_MN008","1975","201902242100","360","0","3"
"DD_MN008","1975","201902242200","350","0","3"
"DD_MN008","1975","201902242300","0","0","3"
"DD_MN008","1975","201902250000","270","0","3"
"DD_MN008","1975","201902250100","310","0","3"
"DD_MN008","1975","201902250200","270","0","3"
"DD_MN008","1975","201902250300","330","0","3"
"DD_MN008","1975","201902250400","50","0","3"
"DD_MN008","1975","201902250500","230","0","3"
"DD_MN008","1975","201902250600","10","0","3"
"DD_MN008","1975","201902250700","330","0","3"
"DD_MN008","1975","201902250800","20","0","3"
"DD_MN008","1975","201902250900","210","0","3"
"DD_MN008","1975","201902251000","250","0","3"
"DD_MN008","1975","201902251100","290","0","3"
"DD_MN008","1975","201902251200","270","0","3"
"DD_MN008","1975","201902251300","270","0","3"
"DD_MN008","1975","201902251400","280","0","3"
"DD_MN008","1975","201902251500","290","0","3"
"DD_MN008","1975","201902251600","280","0","3"
"DD_MN008","1975","201902251700","300","0","3"
"DD_MN008","1975","201902251800","310","0","3"
"DD_MN008","1975","201902251900","320","0","3"
"DD_MN008","1975","201902252000","310","0","3"
"DD_MN008","1975","201902252100","280","0","3"
"DD_MN008","1975","201902252200","320","0","3"
"DD_MN008","1975","201902252300","270","0","3"
"DD_MN008","1975","201902260000","230","0","3"
"DD_MN008","1975","201902260100","330","0","3"
"DD_MN008","1975","201902260200","330","0","3"
"DD_MN008","1975","201902260300","330","0","3"
"DD_MN008","1975","201902260400","290","0","3"
"DD_MN008","1975","201902260500","0","0","3"
"DD_MN008","1975","201902260600","260","0","3"
"DD_MN008","1975","201902260700","360","0","3"
"DD_MN008","1975","201902260800","320","0","3"
"DD_MN008","1975","201902260900","270","0","3"
"DD_MN008","1975","201902261000","320","0","3"
"DD_MN008","1975","201902261100","280","0","3"
"DD_MN008","1975","201902261200","300","0","3"
"DD_MN008","1975","201902261300","310","0","3"
"DD_MN008","1975","201902261400","300","0","3"
"DD_MN008","1975","201902261500","290","0","3"
"DD_MN008","1975","201902261600","300","0","3"
"DD_MN008","1975","201902261700","310","0","3"
"DD_MN008","1975","201902261800","300","0","3"
"DD_MN008","1975","201902261900","310","0","3"
"DD_MN008","1975","201902262000","340","0","3"
"DD_MN008","1975","201902262100","0","0","3"
"DD_MN008","1975","201902262200","0","0","3"
"DD_MN008","1975","201902262300","0","0","3"
"DD_MN008","1975","201902270000","80","0","3"
"DD_MN008","1975","201902270100","0","0","3"
"DD_MN008","1975","201902270200","0","0","3"
"DD_MN008","1975","201902270300","0","0","3"
"DD_MN008","1975","201902270400","0","0","3"
"DD_MN008","1975","201902270500","60","0","3"
"DD_MN008","1975","201902270600","0","0","3"
"DD_MN008","1975","201902270700","20","0","3"
"DD_MN008","1975","201902270800","140","0","3"
"DD_MN008","1975","201902270900","200","0","3"
"DD_MN008","1975","201902271000","210","0","3"
"DD_MN008","1975","201902271100","240","0","3"
"DD_MN008","1975","201902271200","260","0","3"
"DD_MN008","1975","201902271300","250","0","3"
"DD_MN008","1975","201902271400","230","0","3"
"DD_MN008","1975","201902271500","230","0","3"
"DD_MN008","1975","201902271600","230","0","3"
"DD_MN008","1975","201902271700","230","0","3"
"DD_MN008","1975","201902271800","210","0","3"
"DD_MN008","1975","201902271900","230","0","3"
"DD_MN008","1975","201902272000","250","0","3"
"DD_MN008","1975","201902272100","240","0","3"
"DD_MN008","1975","201902272200","250","0","3"
"DD_MN008","1975","201902272300","270","0","3"
"DD_MN008","1975","201902280000","270","0","3"
"DD_MN008","1975","201902280100","260","0","3"
"DD_MN008","1975","201902280200","270","0","3"
"DD_MN008","1975","201902280300","260","0","3"
"DD_MN008","1975","201902280400","270","0","3"
"DD_MN008","1975","201902280500","270","0","3"
"DD_MN008","1975","201902280600","280","0","3"
"DD_MN008","1975","201902280700","290","0","3"
"DD_MN008","1975","201902280800","280","0","3"
"DD_MN008","1975","201902280900","300","0","3"
"DD_MN008","1975","201902281000","280","0","3"
"DD_MN008","1975","201902281100","280","0","3"
"DD_MN008","1975","201902281200","280","0","3"
"DD_MN008","1975","201902281300","260","0","3"
"DD_MN008","1975","201902281400","270","0","3"
"DD_MN008","1975","201902281500","270","0","3"
"DD_MN008","1975","201902281600","290","0","3"
"DD_MN008","1975","201902281700","290","0","3"
"DD_MN008","1975","201902281800","270","0","3"
"DD_MN008","1975","201902281900","280","0","3"
"DD_MN008","1975","201902282000","280","0","3"
"DD_MN008","1975","201902282100","280","0","3"
"DD_MN008","1975","201902282200","320","0","3"
"DD_MN008","1975","201902282300","330","0","3"
"DD_MN008","1975","201903010000","250","0","3"
"DD_MN008","1975","201903010100","250","0","3"
"DD_MN008","1975","201903010200","210","0","3"
"DD_MN008","1975","201903010300","240","0","3"
"DD_MN008","1975","201903010400","330","0","3"
"DD_MN008","1975","201903010500","330","0","3"
"DD_MN008","1975","201903010600","330","0","3"
"DD_MN008","1975","201903010700","310","0","3"
"DD_MN008","1975","201903010800","320","0","3"
"DD_MN008","1975","201903010900","310","0","3"
"DD_MN008","1975","201903011000","320","0","3"
"DD_MN008","1975","201903011100","290","0","3"
"DD_MN008","1975","201903011200","300","0","3"
"DD_MN008","1975","201903011300","280","0","3"
"DD_MN008","1975","201903011400","290","0","3"
"DD_MN008","1975","201903011500","290","0","3"
"DD_MN008","1975","201903011600","300","0","3"
"DD_MN008","1975","201903011700","300","0","3"
"DD_MN008","1975","201903011800","280","0","3"
"DD_MN008","1975","201903011900","270","0","3"
"DD_MN008","1975","201903012000","270","0","3"
"DD_MN008","1975","201903012100","270","0","3"
"DD_MN008","1975","201903012200","240","0","3"
"DD_MN008","1975","201903012300","250","0","3"
"DD_MN008","1975","201903020000","250","0","3"
"DD_MN008","1975","201903020100","260","0","3"
"DD_MN008","1975","201903020200","240","0","3"
"DD_MN008","1975","201903020300","250","0","3"
"DD_MN008","1975","201903020400","250","0","3"
"DD_MN008","1975","201903020500","250","0","3"
"DD_MN008","1975","201903020600","250","0","3"
"DD_MN008","1975","201903020700","260","0","3"
"DD_MN008","1975","201903020800","250","0","3"
"DD_MN008","1975","201903020900","250","0","3"
"DD_MN008","1975","201903021000","260","0","3"
"DD_MN008","1975","201903021100","260","0","3"
"DD_MN008","1975","201903021200","240","0","3"
"DD_MN008","1975","201903021300","230","0","3"
"DD_MN008","1975","201903021400","230","0","3"
"DD_MN008","1975","201903021500","230","0","3"
"DD_MN008","1975","201903021600","230","0","3"
"DD_MN008","1975","201903021700","210","0","3"
"DD_MN008","1975","201903021800","190","0","3"
"DD_MN008","1975","201903021900","200","0","3"
"DD_MN008","1975","201903022000","200","0","3"
"DD_MN008","1975","201903022100","190","0","3"
"DD_MN008","1975","201903022200","190","0","3"
"DD_MN008","1975","201903022300","210","0","3"
"DD_MN008","1975","201903030000","210","0","3"
"DD_MN008","1975","201903030100","220","0","3"
"DD_MN008","1975","201903030200","210","0","3"
"DD_MN008","1975","201903030300","210","0","3"
"DD_MN008","1975","201903030400","220","0","3"
"DD_MN008","1975","201903030500","220","0","3"
"DD_MN008","1975","201903030600","220","0","3"
"DD_MN008","1975","201903030700","220","0","3"
"DD_MN008","1975","201903030800","230","0","3"
"DD_MN008","1975","201903030900","230","0","3"
"DD_MN008","1975","201903031000","240","0","3"
"DD_MN008","1975","201903031100","250","0","3"
"DD_MN008","1975","201903031200","250","0","3"
"DD_MN008","1975","201903031300","240","0","3"
"DD_MN008","1975","201903031400","230","0","3"
"DD_MN008","1975","201903031500","240","0","3"
"DD_MN008","1975","201903031600","240","0","3"
"DD_MN008","1975","201903031700","200","0","3"
"DD_MN008","1975","201903031800","220","0","3"
"DD_MN008","1975","201903031900","220","0","3"
"DD_MN008","1975","201903032000","220","0","3"
"DD_MN008","1975","201903032100","220","0","3"
"DD_MN008","1975","201903032200","210","0","3"
"DD_MN008","1975","201903032300","210","0","3"
"DD_MN008","1975","201903040000","210","0","3"
"DD_MN008","1975","201903040100","210","0","3"
"DD_MN008","1975","201903040200","210","0","3"
"DD_MN008","1975","201903040300","200","0","3"
"DD_MN008","1975","201903040400","200","0","3"
"DD_MN008","1975","201903040500","190","0","3"
"DD_MN008","1975","201903040600","180","0","3"
"DD_MN008","1975","201903040700","200","0","3"
"DD_MN008","1975","201903040800","180","0","3"
"DD_MN008","1975","201903040900","190","0","3"
"DD_MN008","1975","201903041000","230","0","3"
"DD_MN008","1975","201903041100","230","0","3"
"DD_MN008","1975","201903041200","230","0","3"
"DD_MN008","1975","201903041300","260","0","3"
"DD_MN008","1975","201903041400","240","0","3"
"DD_MN008","1975","201903041500","240","0","3"
"DD_MN008","1975","201903041600","240","0","3"
"DD_MN008","1975","201903041700","250","0","3"
"DD_MN008","1975","201903041800","250","0","3"
"DD_MN008","1975","201903041900","250","0","3"
"DD_MN008","1975","201903042000","250","0","3"
"DD_MN008","1975","201903042100","250","0","3"
"DD_MN008","1975","201903042200","250","0","3"
"DD_MN008","1975","201903042300","240","0","3"
"DD_MN008","1975","201903050000","240","0","3"
"DD_MN008","1975","201903050100","240","0","3"
"DD_MN008","1975","201903050200","240","0","3"
"DD_MN008","1975","201903050300","250","0","3"
"DD_MN008","1975","201903050400","240","0","3"
"DD_MN008","1975","201903050500","250","0","3"
"DD_MN008","1975","201903050600","260","0","3"
"DD_MN008","1975","201903050700","250","0","3"
"DD_MN008","1975","201903050800","240","0","3"
"DD_MN008","1975","201903050900","250","0","3"
"DD_MN008","1975","201903051000","250","0","3"
"DD_MN008","1975","201903051100","250","0","3"
"DD_MN008","1975","201903051200","250","0","3"
"DD_MN008","1975","201903051300","260","0","3"
"DD_MN008","1975","201903051400","270","0","3"
"DD_MN008","1975","201903051500","270","0","3"
"DD_MN008","1975","201903051600","270","0","3"
"DD_MN008","1975","201903051700","280","0","3"
"DD_MN008","1975","201903051800","270","0","3"
"DD_MN008","1975","201903051900","260","0","3"
"DD_MN008","1975","201903052000","220","0","3"
"DD_MN008","1975","201903052100","220","0","3"
"DD_MN008","1975","201903052200","220","0","3"
"DD_MN008","1975","201903052300","210","0","3"
"DD_MN008","1975","201903060000","220","0","3"
"DD_MN008","1975","201903060100","200","0","3"
"DD_MN008","1975","201903060200","140","0","3"
"DD_MN008","1975","201903060300","140","0","3"
"DD_MN008","1975","201903060400","150","0","3"
"DD_MN008","1975","201903060500","140","0","3"
"DD_MN008","1975","201903060600","140","0","3"
"DD_MN008","1975","201903060700","150","0","3"
"DD_MN008","1975","201903060800","160","0","3"
"DD_MN008","1975","201903060900","150","0","3"
"DD_MN008","1975","201903061000","150","0","3"
"DD_MN008","1975","201903061100","160","0","3"
"DD_MN008","1975","201903061200","150","0","3"
"DD_MN008","1975","201903061300","160","0","3"
"DD_MN008","1975","201903061400","150","0","3"
"DD_MN008","1975","201903061500","150","0","3"
"DD_MN008","1975","201903061600","150","0","3"
"DD_MN008","1975","201903061700","160","0","3"
"DD_MN008","1975","201903061800","160","0","3"
"DD_MN008","1975","201903061900","160","0","3"
"DD_MN008","1975","201903062000","160","0","3"
"DD_MN008","1975","201903062100","160","0","3"
"DD_MN008","1975","201903062200","170","0","3"
"DD_MN008","1975","201903062300","170","0","3"
"DD_MN008","1975","201903070000","160","0","3"
"DD_MN008","1975","201903070100","170","0","3"
"DD_MN008","1975","201903070200","180","0","3"
"DD_MN008","1975","201903070300","170","0","3"
"DD_MN008","1975","201903070400","170","0","3"
"DD_MN008","1975","201903070500","170","0","3"
"DD_MN008","1975","201903070600","160","0","3"
"DD_MN008","1975","201903070700","150","0","3"
"DD_MN008","1975","201903070800","150","0","3"
"DD_MN008","1975","201903070900","160","0","3"
"DD_MN008","1975","201903071000","200","0","3"
"DD_MN008","1975","201903071100","220","0","3"
"DD_MN008","1975","201903071200","230","0","3"
"DD_MN008","1975","201903071300","240","0","3"
"DD_MN008","1975","201903071400","230","0","3"
"DD_MN008","1975","201903071500","230","0","3"
"DD_MN008","1975","201903071600","230","0","3"
"DD_MN008","1975","201903071700","220","0","3"
"DD_MN008","1975","201903071800","210","0","3"
"DD_MN008","1975","201903071900","210","0","3"
"DD_MN008","1975","201903072000","210","0","3"
"DD_MN008","1975","201903072100","210","0","3"
"DD_MN008","1975","201903072200","200","0","3"
"DD_MN008","1975","201903072300","210","0","3"
"DD_MN008","1975","201903080000","210","0","3"
"DD_MN008","1975","201903080100","210","0","3"
"DD_MN008","1975","201903080200","220","0","3"
"DD_MN008","1975","201903080300","230","0","3"
"DD_MN008","1975","201903080400","240","0","3"
"DD_MN008","1975","201903080500","250","0","3"
"DD_MN008","1975","201903080600","250","0","3"
"DD_MN008","1975","201903080700","270","0","3"
"DD_MN008","1975","201903080800","280","0","3"
"DD_MN008","1975","201903080900","290","0","3"
"DD_MN008","1975","201903081000","280","0","3"
"DD_MN008","1975","201903081100","280","0","3"
"DD_MN008","1975","201903081200","270","0","3"
"DD_MN008","1975","201903081300","280","0","3"
"DD_MN008","1975","201903081400","290","0","3"
"DD_MN008","1975","201903081500","290","0","3"
"DD_MN008","1975","201903081600","280","0","3"
"DD_MN008","1975","201903081700","270","0","3"
"DD_MN008","1975","201903081800","260","0","3"
"DD_MN008","1975","201903081900","240","0","3"
"DD_MN008","1975","201903082000","210","0","3"
"DD_MN008","1975","201903082100","210","0","3"
"DD_MN008","1975","201903082200","210","0","3"
"DD_MN008","1975","201903082300","200","0","3"
"DD_MN008","1975","201903090000","210","0","3"
"DD_MN008","1975","201903090100","210","0","3"
"DD_MN008","1975","201903090200","210","0","3"
"DD_MN008","1975","201903090300","210","0","3"
"DD_MN008","1975","201903090400","210","0","3"
"DD_MN008","1975","201903090500","210","0","3"
"DD_MN008","1975","201903090600","250","0","3"
"DD_MN008","1975","201903090700","250","0","3"
"DD_MN008","1975","201903090800","260","0","3"
"DD_MN008","1975","201903090900","250","0","3"
"DD_MN008","1975","201903091000","260","0","3"
"DD_MN008","1975","201903091100","260","0","3"
"DD_MN008","1975","201903091200","260","0","3"
"DD_MN008","1975","201903091300","260","0","3"
"DD_MN008","1975","201903091400","250","0","3"
"DD_MN008","1975","201903091500","240","0","3"
"DD_MN008","1975","201903091600","230","0","3"
"DD_MN008","1975","201903091700","240","0","3"
"DD_MN008","1975","201903091800","290","0","3"
"DD_MN008","1975","201903091900","280","0","3"
"DD_MN008","1975","201903092000","270","0","3"
"DD_MN008","1975","201903092100","260","0","3"
"DD_MN008","1975","201903092200","260","0","3"
"DD_MN008","1975","201903092300","260","0","3"
"DD_MN008","1975","201903100000","250","0","3"
"DD_MN008","1975","201903100100","260","0","3"
"DD_MN008","1975","201903100200","250","0","3"
"DD_MN008","1975","201903100300","250","0","3"
"DD_MN008","1975","201903100400","250","0","3"
"DD_MN008","1975","201903100500","250","0","3"
"DD_MN008","1975","201903100600","250","0","3"
"DD_MN008","1975","201903100700","230","0","3"
"DD_MN008","1975","201903100800","240","0","3"
"DD_MN008","1975","201903100900","270","0","3"
"DD_MN008","1975","201903101000","260","0","3"
"DD_MN008","1975","201903101100","250","0","3"
"DD_MN008","1975","201903101200","310","0","3"
"DD_MN008","1975","201903101300","280","0","3"
"DD_MN008","1975","201903101400","250","0","3"
"DD_MN008","1975","201903101500","290","0","3"
"DD_MN008","1975","201903101600","340","0","3"
"DD_MN008","1975","201903101700","270","0","3"
"DD_MN008","1975","201903101800","290","0","3"
"DD_MN008","1975","201903101900","290","0","3"
"DD_MN008","1975","201903102000","290","0","3"
"DD_MN008","1975","201903102100","260","0","3"
"DD_MN008","1975","201903102200","250","0","3"
"DD_MN008","1975","201903102300","240","0","3"
"DD_MN008","1975","201903110000","250","0","3"
"DD_MN008","1975","201903110100","240","0","3"
"DD_MN008","1975","201903110200","230","0","3"
"DD_MN008","1975","201903110300","230","0","3"
"DD_MN008","1975","201903110400","230","0","3"
"DD_MN008","1975","201903110500","240","0","3"
"DD_MN008","1975","201903110600","240","0","3"
"DD_MN008","1975","201903110700","240","0","3"
"DD_MN008","1975","201903110800","330","0","3"
"DD_MN008","1975","201903110900","270","0","3"
"DD_MN008","1975","201903111000","260","0","3"
"DD_MN008","1975","201903111100","250","0","3"
"DD_MN008","1975","201903111200","260","0","3"
"DD_MN008","1975","201903111300","260","0","3"
"DD_MN008","1975","201903111400","260","0","3"
"DD_MN008","1975","201903111500","260","0","3"
"DD_MN008","1975","201903111600","260","0","3"
"DD_MN008","1975","201903111700","290","0","3"
"DD_MN008","1975","201903111800","290","0","3"
"DD_MN008","1975","201903111900","290","0","3"
"DD_MN008","1975","201903112000","290","0","3"
